name,license,city,state,phone,addr,day,opens,closes
"Vault Night Club", "GA95629", "Evans", "GA", "3822766612", "187 Bradford Drive", 2, 07:00:00, 13:00:00
"Vault Night Club", "GA95629", "Evans", "GA", "3822766612", "187 Bradford Drive", 3, 07:00:00, 13:00:00
"Vault Night Club", "GA95629", "Evans", "GA", "3822766612", "187 Bradford Drive", 4, 22:00:00, 02:00:00
"Vault Night Club", "GA95629", "Evans", "GA", "3822766612", "187 Bradford Drive", 5, 07:00:00, 13:00:00
"Vault Night Club", "GA95629", "Evans", "GA", "3822766612", "187 Bradford Drive", 6, 07:00:00, 13:00:00
"Vault Night Club", "GA95629", "Evans", "GA", "3822766612", "187 Bradford Drive", 7, 07:00:00, 13:00:00
"YUMIS SUSHI BAR", "VA45048", "Lynchburg", "VA", "7934586234", "886 Tower St.", 1, 15:00:00, 22:00:00
"YUMIS SUSHI BAR", "VA45048", "Lynchburg", "VA", "7934586234", "886 Tower St.", 2, 15:00:00, 22:00:00
"YUMIS SUSHI BAR", "VA45048", "Lynchburg", "VA", "7934586234", "886 Tower St.", 3, 15:00:00, 22:00:00
"YUMIS SUSHI BAR", "VA45048", "Lynchburg", "VA", "7934586234", "886 Tower St.", 4, 15:00:00, 22:00:00
"YUMIS SUSHI BAR", "VA45048", "Lynchburg", "VA", "7934586234", "886 Tower St.", 5, 15:00:00, 22:00:00
"YUMIS SUSHI BAR", "VA45048", "Lynchburg", "VA", "7934586234", "886 Tower St.", 6, 15:00:00, 22:00:00
"YUMIS SUSHI BAR", "VA45048", "Lynchburg", "VA", "7934586234", "886 Tower St.", 7, 15:00:00, 22:00:00
"Johnny Mac's Scoreboard", "CA33156", "Redondo Beach", "CA", "7924344168", "637 Gregory Street", 1, 18:00:00, 01:00:00
"Johnny Mac's Scoreboard", "CA33156", "Redondo Beach", "CA", "7924344168", "637 Gregory Street", 2, 18:00:00, 01:00:00
"Johnny Mac's Scoreboard", "CA33156", "Redondo Beach", "CA", "7924344168", "637 Gregory Street", 3, 18:00:00, 01:00:00
"Johnny Mac's Scoreboard", "CA33156", "Redondo Beach", "CA", "7924344168", "637 Gregory Street", 4, 18:00:00, 01:00:00
"Johnny Mac's Scoreboard", "CA33156", "Redondo Beach", "CA", "7924344168", "637 Gregory Street", 5, 07:00:00, 22:00:00
"Johnny Mac's Scoreboard", "CA33156", "Redondo Beach", "CA", "7924344168", "637 Gregory Street", 6, 07:00:00, 22:00:00
"Johnny Mac's Scoreboard", "CA33156", "Redondo Beach", "CA", "7924344168", "637 Gregory Street", 7, 18:00:00, 01:00:00
"Comedy Cellar", "CT54913", "Enfield", "CT", "9419708944", "991 Mill Pond St.", 1, 08:00:00, 23:00:00
"Comedy Cellar", "CT54913", "Enfield", "CT", "9419708944", "991 Mill Pond St.", 2, 08:00:00, 23:00:00
"Comedy Cellar", "CT54913", "Enfield", "CT", "9419708944", "991 Mill Pond St.", 3, 08:00:00, 23:00:00
"Comedy Cellar", "CT54913", "Enfield", "CT", "9419708944", "991 Mill Pond St.", 4, 08:00:00, 23:00:00
"Comedy Cellar", "CT54913", "Enfield", "CT", "9419708944", "991 Mill Pond St.", 5, 08:00:00, 23:00:00
"Comedy Cellar", "CT54913", "Enfield", "CT", "9419708944", "991 Mill Pond St.", 6, 08:00:00, 23:00:00
"Comedy Cellar", "CT54913", "Enfield", "CT", "9419708944", "991 Mill Pond St.", 7, 08:00:00, 23:00:00
"Stanhope House", "NH95126", "Nashua", "NH", "3775007654", "7197 Brickell Road", 1, 19:00:00, 00:00:00
"Stanhope House", "NH95126", "Nashua", "NH", "3775007654", "7197 Brickell Road", 2, 19:00:00, 00:00:00
"Stanhope House", "NH95126", "Nashua", "NH", "3775007654", "7197 Brickell Road", 3, 19:00:00, 00:00:00
"Stanhope House", "NH95126", "Nashua", "NH", "3775007654", "7197 Brickell Road", 4, 19:00:00, 00:00:00
"Stanhope House", "NH95126", "Nashua", "NH", "3775007654", "7197 Brickell Road", 5, 19:00:00, 00:00:00
"Stanhope House", "NH95126", "Nashua", "NH", "3775007654", "7197 Brickell Road", 6, 19:00:00, 00:00:00
"Stanhope House", "NH95126", "Nashua", "NH", "3775007654", "7197 Brickell Road", 7, 19:00:00, 00:00:00
"Scooters", "NJ97071", "Atlantic City", "NJ", "3223217574", "4 Hudson Rd.", 1, 11:00:00, 18:00:00
"Scooters", "NJ97071", "Atlantic City", "NJ", "3223217574", "4 Hudson Rd.", 2, 11:00:00, 18:00:00
"Scooters", "NJ97071", "Atlantic City", "NJ", "3223217574", "4 Hudson Rd.", 3, 11:00:00, 18:00:00
"Scooters", "NJ97071", "Atlantic City", "NJ", "3223217574", "4 Hudson Rd.", 4, 11:00:00, 18:00:00
"Scooters", "NJ97071", "Atlantic City", "NJ", "3223217574", "4 Hudson Rd.", 5, 11:00:00, 18:00:00
"Scooters", "NJ97071", "Atlantic City", "NJ", "3223217574", "4 Hudson Rd.", 6, 11:00:00, 18:00:00
"Scooters", "NJ97071", "Atlantic City", "NJ", "3223217574", "4 Hudson Rd.", 7, 06:00:00, 12:00:00
"Daddy-O's", "WI35267", "Pewaukee", "WI", "5276231530", "229 W. Maiden St.", 1, 06:00:00, 19:00:00
"Daddy-O's", "WI35267", "Pewaukee", "WI", "5276231530", "229 W. Maiden St.", 2, 06:00:00, 19:00:00
"Daddy-O's", "WI35267", "Pewaukee", "WI", "5276231530", "229 W. Maiden St.", 3, 19:00:00, 01:00:00
"Daddy-O's", "WI35267", "Pewaukee", "WI", "5276231530", "229 W. Maiden St.", 4, 19:00:00, 01:00:00
"Daddy-O's", "WI35267", "Pewaukee", "WI", "5276231530", "229 W. Maiden St.", 5, 06:00:00, 19:00:00
"Daddy-O's", "WI35267", "Pewaukee", "WI", "5276231530", "229 W. Maiden St.", 6, 06:00:00, 19:00:00
"Daddy-O's", "WI35267", "Pewaukee", "WI", "5276231530", "229 W. Maiden St.", 7, 06:00:00, 19:00:00
"Gay Nineties Theatre Cafe", "IN12800", "Schererville", "IN", "2955604871", "368 E. Rockland Drive", 1, 13:00:00, 19:00:00
"Gay Nineties Theatre Cafe", "IN12800", "Schererville", "IN", "2955604871", "368 E. Rockland Drive", 2, 13:00:00, 19:00:00
"Gay Nineties Theatre Cafe", "IN12800", "Schererville", "IN", "2955604871", "368 E. Rockland Drive", 3, 13:00:00, 19:00:00
"Gay Nineties Theatre Cafe", "IN12800", "Schererville", "IN", "2955604871", "368 E. Rockland Drive", 4, 13:00:00, 19:00:00
"Gay Nineties Theatre Cafe", "IN12800", "Schererville", "IN", "2955604871", "368 E. Rockland Drive", 5, 13:00:00, 19:00:00
"Gay Nineties Theatre Cafe", "IN12800", "Schererville", "IN", "2955604871", "368 E. Rockland Drive", 6, 13:00:00, 19:00:00
"Gay Nineties Theatre Cafe", "IN12800", "Schererville", "IN", "2955604871", "368 E. Rockland Drive", 7, 13:00:00, 19:00:00
"Pizza Shoppe", "IL47474", "Carpentersville", "IL", "2828577065", "8547 River Street", 1, 14:00:00, 00:00:00
"Pizza Shoppe", "IL47474", "Carpentersville", "IL", "2828577065", "8547 River Street", 2, 14:00:00, 00:00:00
"Pizza Shoppe", "IL47474", "Carpentersville", "IL", "2828577065", "8547 River Street", 3, 14:00:00, 00:00:00
"Pizza Shoppe", "IL47474", "Carpentersville", "IL", "2828577065", "8547 River Street", 4, 14:00:00, 00:00:00
"Pizza Shoppe", "IL47474", "Carpentersville", "IL", "2828577065", "8547 River Street", 5, 14:00:00, 00:00:00
"Pizza Shoppe", "IL47474", "Carpentersville", "IL", "2828577065", "8547 River Street", 6, 14:00:00, 00:00:00
"Pizza Shoppe", "IL47474", "Carpentersville", "IL", "2828577065", "8547 River Street", 7, 14:00:00, 00:00:00
"Hurricane Alley", "MI68900", "Battle Creek", "MI", "7285266274", "7845 West Brewery Street", 1, 19:00:00, 00:00:00
"Hurricane Alley", "MI68900", "Battle Creek", "MI", "7285266274", "7845 West Brewery Street", 2, 19:00:00, 00:00:00
"Hurricane Alley", "MI68900", "Battle Creek", "MI", "7285266274", "7845 West Brewery Street", 3, 19:00:00, 00:00:00
"Hurricane Alley", "MI68900", "Battle Creek", "MI", "7285266274", "7845 West Brewery Street", 4, 19:00:00, 00:00:00
"Hurricane Alley", "MI68900", "Battle Creek", "MI", "7285266274", "7845 West Brewery Street", 5, 19:00:00, 00:00:00
"Hurricane Alley", "MI68900", "Battle Creek", "MI", "7285266274", "7845 West Brewery Street", 6, 19:00:00, 00:00:00
"Hurricane Alley", "MI68900", "Battle Creek", "MI", "7285266274", "7845 West Brewery Street", 7, 19:00:00, 00:00:00
"New Orleans Original Daiquiris", "TN25770", "Dickson", "TN", "9085135472", "98 Rockledge Ave.", 1, 07:00:00, 21:00:00
"New Orleans Original Daiquiris", "TN25770", "Dickson", "TN", "9085135472", "98 Rockledge Ave.", 2, 07:00:00, 21:00:00
"New Orleans Original Daiquiris", "TN25770", "Dickson", "TN", "9085135472", "98 Rockledge Ave.", 3, 07:00:00, 21:00:00
"New Orleans Original Daiquiris", "TN25770", "Dickson", "TN", "9085135472", "98 Rockledge Ave.", 4, 07:00:00, 21:00:00
"New Orleans Original Daiquiris", "TN25770", "Dickson", "TN", "9085135472", "98 Rockledge Ave.", 5, 07:00:00, 21:00:00
"New Orleans Original Daiquiris", "TN25770", "Dickson", "TN", "9085135472", "98 Rockledge Ave.", 6, 07:00:00, 21:00:00
"New Orleans Original Daiquiris", "TN25770", "Dickson", "TN", "9085135472", "98 Rockledge Ave.", 7, 12:00:00, 02:00:00
"Gold Hawk", "FL29482", "Hollywood", "FL", "6534046745", "7471 Sheffield St.", 1, 10:00:00, 21:00:00
"Gold Hawk", "FL29482", "Hollywood", "FL", "6534046745", "7471 Sheffield St.", 2, 10:00:00, 21:00:00
"Gold Hawk", "FL29482", "Hollywood", "FL", "6534046745", "7471 Sheffield St.", 3, 10:00:00, 21:00:00
"Gold Hawk", "FL29482", "Hollywood", "FL", "6534046745", "7471 Sheffield St.", 4, 10:00:00, 21:00:00
"Gold Hawk", "FL29482", "Hollywood", "FL", "6534046745", "7471 Sheffield St.", 5, 10:00:00, 21:00:00
"Gold Hawk", "FL29482", "Hollywood", "FL", "6534046745", "7471 Sheffield St.", 6, 10:00:00, 21:00:00
"Gold Hawk", "FL29482", "Hollywood", "FL", "6534046745", "7471 Sheffield St.", 7, 10:00:00, 21:00:00
"Topper", "CO15532", "Colorado Springs", "CO", "3102475102", "21 Smith Store Lane", 1, 19:00:00, 23:00:00
"Topper", "CO15532", "Colorado Springs", "CO", "3102475102", "21 Smith Store Lane", 2, 19:00:00, 23:00:00
"Topper", "CO15532", "Colorado Springs", "CO", "3102475102", "21 Smith Store Lane", 3, 19:00:00, 23:00:00
"Topper", "CO15532", "Colorado Springs", "CO", "3102475102", "21 Smith Store Lane", 4, 19:00:00, 23:00:00
"Topper", "CO15532", "Colorado Springs", "CO", "3102475102", "21 Smith Store Lane", 5, 19:00:00, 23:00:00
"Topper", "CO15532", "Colorado Springs", "CO", "3102475102", "21 Smith Store Lane", 6, 19:00:00, 23:00:00
"Topper", "CO15532", "Colorado Springs", "CO", "3102475102", "21 Smith Store Lane", 7, 19:00:00, 23:00:00
"Jonathan's Restaurant", "IL14491", "Saint Charles", "IL", "3587531852", "9016 Depot St.", 1, 10:00:00, 22:00:00
"Jonathan's Restaurant", "IL14491", "Saint Charles", "IL", "3587531852", "9016 Depot St.", 2, 09:00:00, 19:00:00
"Jonathan's Restaurant", "IL14491", "Saint Charles", "IL", "3587531852", "9016 Depot St.", 3, 21:00:00, 01:00:00
"Jonathan's Restaurant", "IL14491", "Saint Charles", "IL", "3587531852", "9016 Depot St.", 4, 09:00:00, 19:00:00
"Jonathan's Restaurant", "IL14491", "Saint Charles", "IL", "3587531852", "9016 Depot St.", 5, 07:00:00, 20:00:00
"Jonathan's Restaurant", "IL14491", "Saint Charles", "IL", "3587531852", "9016 Depot St.", 6, 09:00:00, 19:00:00
"Jonathan's Restaurant", "IL14491", "Saint Charles", "IL", "3587531852", "9016 Depot St.", 7, 08:00:00, 22:00:00
"Phebe's", "NC63556", "Huntersville", "NC", "9064886521", "34 Peg Shop Court", 1, 15:00:00, 02:00:00
"Phebe's", "NC63556", "Huntersville", "NC", "9064886521", "34 Peg Shop Court", 2, 15:00:00, 02:00:00
"Phebe's", "NC63556", "Huntersville", "NC", "9064886521", "34 Peg Shop Court", 3, 15:00:00, 02:00:00
"Phebe's", "NC63556", "Huntersville", "NC", "9064886521", "34 Peg Shop Court", 4, 15:00:00, 02:00:00
"Phebe's", "NC63556", "Huntersville", "NC", "9064886521", "34 Peg Shop Court", 5, 15:00:00, 02:00:00
"Phebe's", "NC63556", "Huntersville", "NC", "9064886521", "34 Peg Shop Court", 6, 15:00:00, 02:00:00
"Phebe's", "NC63556", "Huntersville", "NC", "9064886521", "34 Peg Shop Court", 7, 15:00:00, 02:00:00
"Wibs", "FL35043", "Port Orange", "FL", "3078815182", "49 South Kirkland Street", 1, 10:00:00, 02:00:00
"Wibs", "FL35043", "Port Orange", "FL", "3078815182", "49 South Kirkland Street", 2, 10:00:00, 02:00:00
"Wibs", "FL35043", "Port Orange", "FL", "3078815182", "49 South Kirkland Street", 3, 10:00:00, 02:00:00
"Wibs", "FL35043", "Port Orange", "FL", "3078815182", "49 South Kirkland Street", 4, 10:00:00, 02:00:00
"Wibs", "FL35043", "Port Orange", "FL", "3078815182", "49 South Kirkland Street", 5, 10:00:00, 02:00:00
"Wibs", "FL35043", "Port Orange", "FL", "3078815182", "49 South Kirkland Street", 6, 10:00:00, 02:00:00
"Wibs", "FL35043", "Port Orange", "FL", "3078815182", "49 South Kirkland Street", 7, 10:00:00, 02:00:00
"Smitty's Sports Pub", "FL19982", "Panama City", "FL", "3854485157", "22 Corona Street", 1, 09:00:00, 16:00:00
"Smitty's Sports Pub", "FL19982", "Panama City", "FL", "3854485157", "22 Corona Street", 2, 09:00:00, 16:00:00
"Smitty's Sports Pub", "FL19982", "Panama City", "FL", "3854485157", "22 Corona Street", 3, 09:00:00, 16:00:00
"Smitty's Sports Pub", "FL19982", "Panama City", "FL", "3854485157", "22 Corona Street", 4, 09:00:00, 16:00:00
"Smitty's Sports Pub", "FL19982", "Panama City", "FL", "3854485157", "22 Corona Street", 5, 09:00:00, 16:00:00
"Smitty's Sports Pub", "FL19982", "Panama City", "FL", "3854485157", "22 Corona Street", 6, 09:00:00, 16:00:00
"Smitty's Sports Pub", "FL19982", "Panama City", "FL", "3854485157", "22 Corona Street", 7, 09:00:00, 16:00:00
"Jungle Restaurant-Fat Cat's", "VA68806", "Colonial Heights", "VA", "3739907973", "971 Foxrun Street", 1, 13:00:00, 18:00:00
"Jungle Restaurant-Fat Cat's", "VA68806", "Colonial Heights", "VA", "3739907973", "971 Foxrun Street", 2, 13:00:00, 18:00:00
"Jungle Restaurant-Fat Cat's", "VA68806", "Colonial Heights", "VA", "3739907973", "971 Foxrun Street", 3, 13:00:00, 18:00:00
"Jungle Restaurant-Fat Cat's", "VA68806", "Colonial Heights", "VA", "3739907973", "971 Foxrun Street", 4, 13:00:00, 18:00:00
"Jungle Restaurant-Fat Cat's", "VA68806", "Colonial Heights", "VA", "3739907973", "971 Foxrun Street", 5, 13:00:00, 18:00:00
"Jungle Restaurant-Fat Cat's", "VA68806", "Colonial Heights", "VA", "3739907973", "971 Foxrun Street", 6, 13:00:00, 18:00:00
"Jungle Restaurant-Fat Cat's", "VA68806", "Colonial Heights", "VA", "3739907973", "971 Foxrun Street", 7, 13:00:00, 18:00:00
"LongHorn Steakhouse", "GA43450", "Newnan", "GA", "8289753375", "9635 Warren Ave.", 1, 11:00:00, 16:00:00
"LongHorn Steakhouse", "GA43450", "Newnan", "GA", "8289753375", "9635 Warren Ave.", 2, 06:00:00, 17:00:00
"LongHorn Steakhouse", "GA43450", "Newnan", "GA", "8289753375", "9635 Warren Ave.", 3, 11:00:00, 16:00:00
"LongHorn Steakhouse", "GA43450", "Newnan", "GA", "8289753375", "9635 Warren Ave.", 4, 11:00:00, 16:00:00
"LongHorn Steakhouse", "GA43450", "Newnan", "GA", "8289753375", "9635 Warren Ave.", 5, 06:00:00, 17:00:00
"LongHorn Steakhouse", "GA43450", "Newnan", "GA", "8289753375", "9635 Warren Ave.", 6, 11:00:00, 16:00:00
"LongHorn Steakhouse", "GA43450", "Newnan", "GA", "8289753375", "9635 Warren Ave.", 7, 11:00:00, 16:00:00
"Dick's Last Resort", "FL57696", "Miami Gardens", "FL", "6952302363", "7189 Wall St.", 1, 15:00:00, 00:00:00
"Dick's Last Resort", "FL57696", "Miami Gardens", "FL", "6952302363", "7189 Wall St.", 2, 15:00:00, 00:00:00
"Dick's Last Resort", "FL57696", "Miami Gardens", "FL", "6952302363", "7189 Wall St.", 3, 15:00:00, 00:00:00
"Dick's Last Resort", "FL57696", "Miami Gardens", "FL", "6952302363", "7189 Wall St.", 4, 15:00:00, 00:00:00
"Dick's Last Resort", "FL57696", "Miami Gardens", "FL", "6952302363", "7189 Wall St.", 5, 15:00:00, 00:00:00
"Dick's Last Resort", "FL57696", "Miami Gardens", "FL", "6952302363", "7189 Wall St.", 6, 15:00:00, 00:00:00
"Dick's Last Resort", "FL57696", "Miami Gardens", "FL", "6952302363", "7189 Wall St.", 7, 15:00:00, 00:00:00
"Bennigan's", "FL96923", "Deltona", "FL", "2245456137", "9957 Brickell St.", 1, 08:00:00, 15:00:00
"Bennigan's", "FL96923", "Deltona", "FL", "2245456137", "9957 Brickell St.", 2, 08:00:00, 15:00:00
"Bennigan's", "FL96923", "Deltona", "FL", "2245456137", "9957 Brickell St.", 3, 08:00:00, 15:00:00
"Bennigan's", "FL96923", "Deltona", "FL", "2245456137", "9957 Brickell St.", 4, 08:00:00, 15:00:00
"Bennigan's", "FL96923", "Deltona", "FL", "2245456137", "9957 Brickell St.", 5, 08:00:00, 15:00:00
"Bennigan's", "FL96923", "Deltona", "FL", "2245456137", "9957 Brickell St.", 6, 08:00:00, 15:00:00
"Bennigan's", "FL96923", "Deltona", "FL", "2245456137", "9957 Brickell St.", 7, 07:00:00, 22:00:00
"Ruby Tuesday", "MA62331", "Lynn", "MA", "3006002719", "611 Blackburn Street", 1, 13:00:00, 22:00:00
"Ruby Tuesday", "MA62331", "Lynn", "MA", "3006002719", "611 Blackburn Street", 2, 13:00:00, 22:00:00
"Ruby Tuesday", "MA62331", "Lynn", "MA", "3006002719", "611 Blackburn Street", 3, 13:00:00, 22:00:00
"Ruby Tuesday", "MA62331", "Lynn", "MA", "3006002719", "611 Blackburn Street", 4, 13:00:00, 22:00:00
"Ruby Tuesday", "MA62331", "Lynn", "MA", "3006002719", "611 Blackburn Street", 5, 13:00:00, 22:00:00
"Ruby Tuesday", "MA62331", "Lynn", "MA", "3006002719", "611 Blackburn Street", 6, 13:00:00, 22:00:00
"Ruby Tuesday", "MA62331", "Lynn", "MA", "3006002719", "611 Blackburn Street", 7, 13:00:00, 22:00:00
"Texas Roadhouse", "OH99993", "North Royalton", "OH", "6594055288", "48 Cambridge Rd.", 1, 14:00:00, 19:00:00
"Texas Roadhouse", "OH99993", "North Royalton", "OH", "6594055288", "48 Cambridge Rd.", 2, 14:00:00, 19:00:00
"Texas Roadhouse", "OH99993", "North Royalton", "OH", "6594055288", "48 Cambridge Rd.", 3, 14:00:00, 19:00:00
"Texas Roadhouse", "OH99993", "North Royalton", "OH", "6594055288", "48 Cambridge Rd.", 4, 14:00:00, 19:00:00
"Texas Roadhouse", "OH99993", "North Royalton", "OH", "6594055288", "48 Cambridge Rd.", 5, 14:00:00, 19:00:00
"Texas Roadhouse", "OH99993", "North Royalton", "OH", "6594055288", "48 Cambridge Rd.", 6, 14:00:00, 19:00:00
"Texas Roadhouse", "OH99993", "North Royalton", "OH", "6594055288", "48 Cambridge Rd.", 7, 14:00:00, 19:00:00
"Applebee's", "PA30520", "Wilkes Barre", "PA", "8144583634", "520 Oakland St.", 1, 14:00:00, 19:00:00
"Applebee's", "PA30520", "Wilkes Barre", "PA", "8144583634", "520 Oakland St.", 2, 14:00:00, 19:00:00
"Applebee's", "PA30520", "Wilkes Barre", "PA", "8144583634", "520 Oakland St.", 3, 14:00:00, 19:00:00
"Applebee's", "PA30520", "Wilkes Barre", "PA", "8144583634", "520 Oakland St.", 4, 14:00:00, 19:00:00
"Applebee's", "PA30520", "Wilkes Barre", "PA", "8144583634", "520 Oakland St.", 5, 14:00:00, 19:00:00
"Applebee's", "PA30520", "Wilkes Barre", "PA", "8144583634", "520 Oakland St.", 6, 14:00:00, 19:00:00
"Applebee's", "PA30520", "Wilkes Barre", "PA", "8144583634", "520 Oakland St.", 7, 14:00:00, 19:00:00
"Red Robin", "OH86572", "Bedford", "OH", "5034312274", "671 Oak Ave.", 1, 12:00:00, 22:00:00
"Red Robin", "OH86572", "Bedford", "OH", "5034312274", "671 Oak Ave.", 2, 12:00:00, 22:00:00
"Red Robin", "OH86572", "Bedford", "OH", "5034312274", "671 Oak Ave.", 3, 12:00:00, 22:00:00
"Red Robin", "OH86572", "Bedford", "OH", "5034312274", "671 Oak Ave.", 4, 12:00:00, 22:00:00
"Red Robin", "OH86572", "Bedford", "OH", "5034312274", "671 Oak Ave.", 5, 12:00:00, 22:00:00
"Red Robin", "OH86572", "Bedford", "OH", "5034312274", "671 Oak Ave.", 6, 12:00:00, 22:00:00
"Red Robin", "OH86572", "Bedford", "OH", "5034312274", "671 Oak Ave.", 7, 12:00:00, 22:00:00
"Dave & Buster's", "IL73741", "Bartlett", "IL", "8905995895", "8098 Randall Mill Street", 1, 10:00:00, 17:00:00
"Dave & Buster's", "IL73741", "Bartlett", "IL", "8905995895", "8098 Randall Mill Street", 2, 10:00:00, 17:00:00
"Dave & Buster's", "IL73741", "Bartlett", "IL", "8905995895", "8098 Randall Mill Street", 3, 10:00:00, 17:00:00
"Dave & Buster's", "IL73741", "Bartlett", "IL", "8905995895", "8098 Randall Mill Street", 4, 10:00:00, 17:00:00
"Dave & Buster's", "IL73741", "Bartlett", "IL", "8905995895", "8098 Randall Mill Street", 5, 10:00:00, 17:00:00
"Dave & Buster's", "IL73741", "Bartlett", "IL", "8905995895", "8098 Randall Mill Street", 6, 10:00:00, 17:00:00
"Dave & Buster's", "IL73741", "Bartlett", "IL", "8905995895", "8098 Randall Mill Street", 7, 10:00:00, 17:00:00
"Islands Fine Burgers & Drinks", "TX84547", "San Antonio", "TX", "6684278327", "17 Newbridge Avenue", 1, 18:00:00, 02:00:00
"Islands Fine Burgers & Drinks", "TX84547", "San Antonio", "TX", "6684278327", "17 Newbridge Avenue", 2, 18:00:00, 02:00:00
"Islands Fine Burgers & Drinks", "TX84547", "San Antonio", "TX", "6684278327", "17 Newbridge Avenue", 3, 19:00:00, 02:00:00
"Islands Fine Burgers & Drinks", "TX84547", "San Antonio", "TX", "6684278327", "17 Newbridge Avenue", 4, 18:00:00, 02:00:00
"Islands Fine Burgers & Drinks", "TX84547", "San Antonio", "TX", "6684278327", "17 Newbridge Avenue", 5, 19:00:00, 02:00:00
"Islands Fine Burgers & Drinks", "TX84547", "San Antonio", "TX", "6684278327", "17 Newbridge Avenue", 6, 19:00:00, 02:00:00
"Islands Fine Burgers & Drinks", "TX84547", "San Antonio", "TX", "6684278327", "17 Newbridge Avenue", 7, 19:00:00, 02:00:00
"IHOP", "AL59375", "Tuscaloosa", "AL", "9719227043", "84 Taylor Drive", 1, 16:00:00, 23:00:00
"IHOP", "AL59375", "Tuscaloosa", "AL", "9719227043", "84 Taylor Drive", 2, 16:00:00, 23:00:00
"IHOP", "AL59375", "Tuscaloosa", "AL", "9719227043", "84 Taylor Drive", 3, 16:00:00, 23:00:00
"IHOP", "AL59375", "Tuscaloosa", "AL", "9719227043", "84 Taylor Drive", 4, 16:00:00, 23:00:00
"IHOP", "AL59375", "Tuscaloosa", "AL", "9719227043", "84 Taylor Drive", 5, 16:00:00, 23:00:00
"IHOP", "AL59375", "Tuscaloosa", "AL", "9719227043", "84 Taylor Drive", 6, 16:00:00, 23:00:00
"IHOP", "AL59375", "Tuscaloosa", "AL", "9719227043", "84 Taylor Drive", 7, 16:00:00, 23:00:00
"Bubba Gump Shrimp Company", "OH32994", "Reynoldsburg", "OH", "7784646777", "47 South Valley View Court", 1, 15:00:00, 02:00:00
"Bubba Gump Shrimp Company", "OH32994", "Reynoldsburg", "OH", "7784646777", "47 South Valley View Court", 2, 15:00:00, 02:00:00
"Bubba Gump Shrimp Company", "OH32994", "Reynoldsburg", "OH", "7784646777", "47 South Valley View Court", 3, 15:00:00, 02:00:00
"Bubba Gump Shrimp Company", "OH32994", "Reynoldsburg", "OH", "7784646777", "47 South Valley View Court", 4, 15:00:00, 02:00:00
"Bubba Gump Shrimp Company", "OH32994", "Reynoldsburg", "OH", "7784646777", "47 South Valley View Court", 5, 15:00:00, 02:00:00
"Bubba Gump Shrimp Company", "OH32994", "Reynoldsburg", "OH", "7784646777", "47 South Valley View Court", 6, 15:00:00, 02:00:00
"Bubba Gump Shrimp Company", "OH32994", "Reynoldsburg", "OH", "7784646777", "47 South Valley View Court", 7, 15:00:00, 02:00:00
"On the Border Mexican Grill & Cantina", "PA83288", "Lansdowne", "PA", "5359009426", "756 Third St.", 1, 18:00:00, 01:00:00
"On the Border Mexican Grill & Cantina", "PA83288", "Lansdowne", "PA", "5359009426", "756 Third St.", 2, 18:00:00, 01:00:00
"On the Border Mexican Grill & Cantina", "PA83288", "Lansdowne", "PA", "5359009426", "756 Third St.", 3, 09:00:00, 13:00:00
"On the Border Mexican Grill & Cantina", "PA83288", "Lansdowne", "PA", "5359009426", "756 Third St.", 4, 09:00:00, 13:00:00
"On the Border Mexican Grill & Cantina", "PA83288", "Lansdowne", "PA", "5359009426", "756 Third St.", 5, 09:00:00, 13:00:00
"On the Border Mexican Grill & Cantina", "PA83288", "Lansdowne", "PA", "5359009426", "756 Third St.", 6, 18:00:00, 01:00:00
"On the Border Mexican Grill & Cantina", "PA83288", "Lansdowne", "PA", "5359009426", "756 Third St.", 7, 09:00:00, 13:00:00
"Smokey Bones", "MD35948", "Westminster", "MD", "3529336169", "8058 N. Campfire Rd.", 1, 14:00:00, 18:00:00
"Smokey Bones", "MD35948", "Westminster", "MD", "3529336169", "8058 N. Campfire Rd.", 2, 14:00:00, 18:00:00
"Smokey Bones", "MD35948", "Westminster", "MD", "3529336169", "8058 N. Campfire Rd.", 3, 14:00:00, 18:00:00
"Smokey Bones", "MD35948", "Westminster", "MD", "3529336169", "8058 N. Campfire Rd.", 4, 14:00:00, 18:00:00
"Smokey Bones", "MD35948", "Westminster", "MD", "3529336169", "8058 N. Campfire Rd.", 5, 14:00:00, 18:00:00
"Smokey Bones", "MD35948", "Westminster", "MD", "3529336169", "8058 N. Campfire Rd.", 6, 14:00:00, 18:00:00
"Smokey Bones", "MD35948", "Westminster", "MD", "3529336169", "8058 N. Campfire Rd.", 7, 14:00:00, 18:00:00
"Houlihan's", "NY78795", "Monroe", "NY", "2377362601", "9973 Ashley Drive", 1, 21:00:00, 04:00:00
"Houlihan's", "NY78795", "Monroe", "NY", "2377362601", "9973 Ashley Drive", 2, 21:00:00, 04:00:00
"Houlihan's", "NY78795", "Monroe", "NY", "2377362601", "9973 Ashley Drive", 3, 21:00:00, 04:00:00
"Houlihan's", "NY78795", "Monroe", "NY", "2377362601", "9973 Ashley Drive", 4, 21:00:00, 04:00:00
"Houlihan's", "NY78795", "Monroe", "NY", "2377362601", "9973 Ashley Drive", 5, 21:00:00, 04:00:00
"Houlihan's", "NY78795", "Monroe", "NY", "2377362601", "9973 Ashley Drive", 6, 21:00:00, 04:00:00
"Houlihan's", "NY78795", "Monroe", "NY", "2377362601", "9973 Ashley Drive", 7, 21:00:00, 04:00:00
